,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
503,1005,合租,宋庄路12号院 3居室,2019-04-20,BJ2238890909960257536,https://ke-image.ljcdn.com/rent-user-avatar/49016af4-4b97-463b-9daa-95843e0befce,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/5503dda8-0a89-4e76-917e-5359448e577e.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/900a16d4-e2f3-4c88-8baf-a2e1a54a8a5e.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/f5c698d8-8fad-44b0-95d4-ba4172e34bb0.780x439.jpg""]",2680,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""独立阳台"", ""随时看房""]",3居室,25,南,,,1年以上,1年以上,2,5,暂无数据,民电,随时入住,随时可看,无,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 858], [""5号线"", ""刘家窑"", 909]]","[{""成交日期"":""2017-11-25"",""居室"":""2居室"",""面积"":""57㎡"",""租赁方式"":""合租"",""出租价格"":""4200元\/月""},{""成交日期"":""2019-04-21"",""居室"":""2室1厅1卫"",""面积"":""45㎡"",""租赁方式"":""整租"",""出租价格"":""5400元\/月""},{""成交日期"":""2019-01-09"",""居室"":""2室1厅1卫"",""面积"":""52㎡"",""租赁方式"":""整租"",""出租价格"":""5500元\/月""}]","精装温馨大主卧带阳台，紧邻地铁5号10号线地铁宋家庄站，小区环境优美，屋子面积大，朝向好，干净整洁家电家具齐全，随时看法，拎包入住。
周边有大型超市，菜市场等等。
购物方便，交通便利。",https://bj.zu.ke.com/zufang/BJ2238890909960257536.html?h=BJ2238890909960257536&t=default&click_position=20,北京,丰台,宋家庄,宋庄路12号院,https://bj.zu.ke.com/zufang/c1111027379722/,107.2,京城联行 管家,0,0
504,1007,合租,于家坟 2居室,2019-05-05,BJ2249950197881257984,https://ke-image.ljcdn.com/rent-user-avatar/c0840a9f-ec2a-4f0e-b6e4-a8a4a3fab964,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/db2584d4-f07a-4492-8414-601a861c8793.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/f660fe25-946c-42fd-ba65-35e6d7e2d3c0.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/ae098d31-7b5a-420a-ad0b-445cfa82318c.780x439.jpg""]",2200,"[""在线签约"", ""近地铁"", ""精装"", ""独立阳台"", ""新上"", ""随时看房""]",2居室,18,南,,,1年,1年,5,5,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,0,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 1172]]",,"1、房屋介绍：
室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。
2、小区介绍：
于家坟小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。
3、总结：
房屋无中介费，说的再好不如…",https://bj.zu.ke.com/zufang/BJ2249950197881257984.html?h=BJ2249950197881257984&t=default&click_position=16,北京,丰台,宋家庄,于家坟,https://bj.zu.ke.com/zufang/c1111027381774/,122.22,,0,0
505,1009,未知,方恒偶寓 4房间2卫 11000元,2019-04-17,BJ2236801652051156992,https://ke-image.ljcdn.com/ehr-personnel/20190419160849720SATG8J3C.png,,,,"[""https://ke-image.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg""]",11000,"[""近地铁"", ""集中供暖""]",4房间2卫,75,东,,,暂无数据,暂无数据,高楼层,15,暂无数据,民电,随时入住,需提前预约,暂无数据,民水,有,0,0,0,0,0,0,0,0,0,0,"[[""10号线"", ""成寿寺"", 1139]]",,,https://bj.zu.ke.com/zufang/BJ2236801652051156992.html?h=BJ2236801652051156992&t=default&click_position=23,北京,丰台,宋家庄,方恒偶寓,https://bj.zu.ke.com/zufang/c1111043634365/,146.67,链家,0,0
506,1011,合租,顶秀金颐家园 4居室,2019-04-17,BJ2236791912567160832,https://ke-image.ljcdn.com/rent-user-avatar/49016af4-4b97-463b-9daa-95843e0befce,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/49ed2cad-ae08-4ff7-bd45-a7c95c8bba94.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/5aeba004-bec0-4798-ab1c-6b924c504965.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/49ed2cad-ae08-4ff7-bd45-a7c95c8bba94.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f""]",2450,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""独立阳台""]",4居室,25,南,,,1年以上,1年以上,9,18,暂无数据,民电,随时入住,需提前预约,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 705]]","[{""成交日期"":""2017-09-17"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1800元\/月""},{""成交日期"":""2017-08-07"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1900元\/月""},{""成交日期"":""2017-06-25"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2530元\/月""}]","1、房屋介绍：
室内装修精美，独立居住空间，采光好宽敞明亮。居家温馨，完全满足日常生活需求。
2、小区介绍：
顶秀金颐家园小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。
3、总结：
周边租客都是都市青年，邻…",https://bj.zu.ke.com/zufang/BJ2236791912567160832.html?h=BJ2236791912567160832&t=default&click_position=14,北京,丰台,宋家庄,顶秀金颐家园,https://bj.zu.ke.com/zufang/c1111049979815/,98.0,京城联行 管家,0,0
507,1013,合租,顶秀金石家园 3居室,2019-04-07,BJ2229444038468042752,https://ke-image.ljcdn.com/rent-user-avatar/49016af4-4b97-463b-9daa-95843e0befce,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/157b4cae-ffc2-47ce-8f0f-474f81f8b14c.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/4b417292-3c71-4208-a4f3-7a28498944d7.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/157b4cae-ffc2-47ce-8f0f-474f81f8b14c.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f""]",2000,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""随时看房""]",3居室,17,南,,,1年以上,1年以上,10,26,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,0,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 1033]]","[{""成交日期"":""2018-03-13"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2490元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2290元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2660元\/月""}]","1.房子精装修 家具家电齐全 敞亮采光好
2.小区新小区 居住人群大多为年轻人 绿化面积大 给您舒心的生活环境 24小时保安保证您生活安全
3.周边商场 饭店 银行 KTV等生活设施齐全
4.临地铁 另有多路公交车 让您出行无忧…",https://bj.zu.ke.com/zufang/BJ2229444038468042752.html?h=BJ2229444038468042752&t=default&click_position=16,北京,丰台,宋家庄,顶秀金石家园,https://bj.zu.ke.com/zufang/c1111046588029/,117.65,京城联行 管家,0,0
508,1015,合租,顶秀金颐家园 4居室,2019-04-27,BJ2244068287522537472,https://ke-image.ljcdn.com/rent-user-avatar/d4f5f9ab-e57f-4033-85aa-941bee73027a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/1edc4c8e-d34a-4c49-8ec4-c756f2ac1daa.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/2e4dee97-c53e-443f-b60e-81a7d6e75203.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/ee51b75f-4c14-443c-a964-f93550287a1a.780x439.jpg""]",2000,"[""在线签约"", ""近地铁"", ""精装"", ""随时看房""]",4居室,20,南,,,1年,1年,13,27,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 705]]","[{""成交日期"":""2017-09-17"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1800元\/月""},{""成交日期"":""2017-08-07"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1900元\/月""},{""成交日期"":""2017-06-25"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2530元\/月""}]",房子紧邻地铁口、房间干净整洁拎包入住。其他房间一屋一个人。好相处。,https://bj.zu.ke.com/zufang/BJ2244068287522537472.html?h=BJ2244068287522537472&t=default&click_position=5,北京,丰台,宋家庄,顶秀金颐家园,https://bj.zu.ke.com/zufang/c1111049979815/,100.0,,0,0
509,1017,合租,顶秀金石家园 3居室,2019-04-29,BJ2245485748600455168,https://ke-image.ljcdn.com/rent-user-avatar/cc3cc541-3381-46bb-abcd-8ce77dc6b2f4,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/5c5c6810-7562-4790-8494-fe4539d30a82.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/8a31723e-ecf5-4caa-a072-0877440a1c0f.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/7cf04610-9a61-4ee1-8481-df705f2baa81.780x439.jpg""]",3700,"[""在线签约"", ""独立卫生间"", ""近地铁"", ""精装"", ""独立阳台"", ""随时看房""]",3居室,35,南,,,1年,1年,16,26,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 1033]]","[{""成交日期"":""2018-03-13"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2490元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2290元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2660元\/月""}]","房屋亮点 紧邻地铁 配套齐全 精装修干净 全南向 真实房源 拎包入住 房间主卧独为带阳台
房源描述
1、顶秀金石家园，位于宋家庄GF口旁 交通便利 周边配套设施全齐
2、面积在35平米 房子干净整洁 室内家电家具全齐 中间楼…",https://bj.zu.ke.com/zufang/BJ2245485748600455168.html?h=BJ2245485748600455168&t=default&click_position=22,北京,丰台,宋家庄,顶秀金石家园,https://bj.zu.ke.com/zufang/c1111046588029/,105.71,,0,0
510,1019,合租,顶秀金瑞家园 5居室,2019-04-28,BJ2244868945586954240,https://ke-image.ljcdn.com/rent-user-avatar/a82976c9-f89d-4b87-a243-77d0150bab4e,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/1c5e04d7-756d-4898-b4cf-df7c48011a25.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/3a4c79ee-dbbd-486f-a27b-e01a2de3e45f.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/e1789171-3b9e-4996-8de6-1aebbbe7a7b8.780x439.jpg""]",2200,"[""月租"", ""精装"", ""押一付一"", ""随时看房""]",5居室,15,南,,,90,360,15,20,暂无数据,民电,随时入住,随时可看,有,民水,有,0,1,1,1,1,1,1,1,1,1,[],"[{""成交日期"":""2018-08-05"",""居室"":""1居室"",""面积"":""9㎡"",""租赁方式"":""合租"",""出租价格"":""2300元\/月""},{""成交日期"":""2018-03-11"",""居室"":""2居室"",""面积"":""75㎡"",""租赁方式"":""合租"",""出租价格"":""2100元\/月""},{""成交日期"":""2018-03-04"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2390元\/月""}]","1、房屋介绍：
室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。
2、小区介绍：
顶秀金瑞家园小区环境优美，绿化好。治安安全有保障。小区周边配套成熟。
3、总结：
，说的再好不如您亲眼见了…",https://bj.zu.ke.com/zufang/BJ2244868945586954240.html?h=BJ2244868945586954240&t=default&click_position=10,北京,丰台,宋家庄,顶秀金瑞家园,https://bj.zu.ke.com/zufang/c1111050086485/,146.67,,0,0
511,1021,整租,3G木兰 1室0厅,2019-05-03,BJ2248435042798288896,https://ke-image.ljcdn.com/rent-user-avatar/a82976c9-f89d-4b87-a243-77d0150bab4e,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/1ab6e666-6417-4f5c-8231-06b56d3f6f00.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/22e57273-b245-447d-9176-81836ba7d315.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/e6b913f0-ee8e-4bb4-a3e3-bfc87a893cde.780x439.jpg""]",4300,"[""近地铁"", ""精装"", ""新上"", ""随时看房""]",1室0厅1卫,42,南,,,1年,1年,3,8,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,无,1,1,1,1,1,1,1,1,1,0,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 669]]","[{""成交日期"":""2016-06-25"",""居室"":""1室1厅1卫"",""面积"":""52㎡"",""租赁方式"":""整租"",""出租价格"":""3000元\/月""},{""成交日期"":""2016-06-21"",""居室"":""1室0厅1卫"",""面积"":""45㎡"",""租赁方式"":""整租"",""出租价格"":""3000元\/月""}]","1、房屋介绍：
房屋装修水准高，楼层好，位置优越，配置齐全。
2、小区介绍：
3G木兰小区紧邻繁华地段，小区周边配套成熟，交通选择多，生活设施全。
3、总结：
房屋无中介费，说的再好不如您亲眼见了好，好房不多，别再犹豫，…",https://bj.zu.ke.com/zufang/BJ2248435042798288896.html?h=BJ2248435042798288896&t=default&click_position=27,北京,丰台,宋家庄,3G木兰,https://bj.zu.ke.com/zufang/c1111027375561/,102.38,,0,0
512,1023,合租,顶秀金颐家园 4居室,2019-04-15,BJ2235222231599300608,https://ke-image.ljcdn.com/rent-user-avatar/d4f5f9ab-e57f-4033-85aa-941bee73027a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/35d50096-e1e9-4d53-b226-26edc3cd8d4d.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/4095e1a9-1aa3-40c4-95e8-ed2be3a28348.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/e1432775-6c7f-4643-b8ac-34e71383160b.780x439.jpg""]",1900,"[""在线签约"", ""近地铁"", ""精装"", ""随时看房""]",4居室,13,北,,,330,360,11,23,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,0,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 705]]","[{""成交日期"":""2017-09-17"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1800元\/月""},{""成交日期"":""2017-08-07"",""居室"":""1居室"",""面积"":""10㎡"",""租赁方式"":""合租"",""出租价格"":""1900元\/月""},{""成交日期"":""2017-06-25"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2530元\/月""}]","出租宋家庄各种单间哦，靠谱
1、房屋配置：空调 床 衣柜 桌子 椅子 热水器 冰箱 吸油烟机
2、小区介绍：宋家庄 高端小区 集中供暖 绿化好 安保好
3、交通状况： 顶秀金颐小区，交通方便。五号线，十号线，亦庄线三线交汇宋家庄站。公交…",https://bj.zu.ke.com/zufang/BJ2235222231599300608.html?h=BJ2235222231599300608&t=default&click_position=17,北京,丰台,宋家庄,顶秀金颐家园,https://bj.zu.ke.com/zufang/c1111049979815/,146.15,,0,0
513,1025,整租,南北通透、家具家电齐全、看房提前半天联系,2018-10-17,BJ2105007634796527616,https://ke-image.ljcdn.com/ehr-personnel/20180824102943187EEGQPJ6L.jpg,,,,"[""https://ke-image.ljcdn.com/110000-inspection/5772ee9b-ac73-4a00-8c79-5322faf04e59.jpg.780x439.jpg"", ""https://ke-image.ljcdn.com/hdic-frame/b551565f-c23d-45fe-be50-9f94bbaab94c.png.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/110000-inspection/1ce62f15-a133-46c7-9b60-35a5456ec3da.jpg.780x439.jpg""]",6500,"[""精装"", ""集中供暖"", ""随时看房""]",2室1厅1卫,71,南 北,,,1年以内,1年以内,高楼层,6,暂无数据,民电,随时入住,暂无数据,无,民水,有,1,1,1,1,1,1,1,0,1,1,[],"[{""成交日期"":""2018-12-19"",""居室"":""2室1厅1卫"",""面积"":""61㎡"",""租赁方式"":""整租"",""出租价格"":""6000元\/月""},{""成交日期"":""2018-10-17"",""居室"":""2室1厅1卫"",""面积"":""71㎡"",""租赁方式"":""整租"",""出租价格"":""5300元\/月""},{""成交日期"":""2018-03-07"",""居室"":""2室1厅1卫"",""面积"":""71㎡"",""租赁方式"":""整租"",""出租价格"":""5000元\/月""}]","【房源亮点】 房子是业主第一次出租，保持的很干净，希望租给一家爱惜房子的人居住，家具家电齐全，看房提前一天联系业主负责过来给开门。
【装修描述】 五年前的精装修婚房，住着非常舒适，适合一家人居住，期待有缘人
【出租原因】 业主在单位附近住比较方便，所以把空…",https://bj.zu.ke.com/zufang/BJ2105007634796527616.html?h=BJ2105007634796527616&t=default&click_position=11,北京,丰台,宋家庄,南方庄甲70号院,https://bj.zu.ke.com/zufang/c1111027378484/,91.55,链家,0,0
514,1027,合租,顶秀金石家园 4居室,2019-04-27,BJ2243954591089827840,https://ke-image.ljcdn.com/rent-user-avatar/d4f5f9ab-e57f-4033-85aa-941bee73027a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/243435ae-28a8-4af6-8fa6-5e4662e916a4.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/61908c6d-bd24-48c6-9860-ca038532ea20.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=2019050614182199f"", ""https://ke-image.ljcdn.com/rent-user-avatar/64ecb461-96ae-433d-95d3-ef9f933ace93.780x439.jpg""]",2000,"[""在线签约"", ""近地铁"", ""精装"", ""押一付一"", ""随时看房""]",4居室,18,北,,,1年,1年,21,26,暂无数据,民电,随时入住,随时可看,暂无数据,民水,有,0,1,1,1,1,1,1,1,1,1,"[[""5号线,10号线,亦庄线"", ""宋家庄"", 1033]]","[{""成交日期"":""2018-03-13"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2490元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""11㎡"",""租赁方式"":""合租"",""出租价格"":""2290元\/月""},{""成交日期"":""2017-06-29"",""居室"":""3居室"",""面积"":""12㎡"",""租赁方式"":""合租"",""出租价格"":""2660元\/月""}]",,https://bj.zu.ke.com/zufang/BJ2243954591089827840.html?h=BJ2243954591089827840&t=default&click_position=16,北京,丰台,宋家庄,顶秀金石家园,https://bj.zu.ke.com/zufang/c1111046588029/,111.11,,0,0
