,0,类型,标题,上架时间,编号,信息卡照片,信息卡号,营业执照,经纪备案,房源图片列表,价格,特色标签列表,户型,面积,朝向,经纪人姓名,经纪人联系方式,最短租期,最长租期,所在楼层,总楼层,车位,用电,入住,看房,电梯,用水,燃气,电视,冰箱,洗衣机,空调,热水器,床,暖气,宽带,衣柜,天然气,地址和交通,小区最新成交,房源描述,房源链接,城市,城区,商圈,小区名称,小区链接,每平米房价,经纪人品牌,上下楼便利性,地铁便利性
150,299,整租,新源里东 1室1厅,2019-04-15,BJ2235234515398164480,https://ke-image.ljcdn.com/rent-user-avatar/1d5a0768-e354-49bc-b073-e35f87e38b1a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/0bb8627d-f926-4014-9ef0-c1d74bbff613.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/48abb2e7-6d02-4e7f-a823-5446afbe3f56.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/b00557fa-0c8d-4789-b98f-dad412d9a29f.780x439.jpg""]",5000,"[""在线签约"", ""公寓"", ""精装"", ""押一付一"", ""新上"", ""随时看房""]",1室1厅1卫,46,南,,,360,1080,1,5,暂无数据,民电,随时入住,随时可看,无,民水,有,1,1,1,1,1,1,1,1,1,1,[],"[{""成交日期"":""2019-03-06"",""居室"":""2室1厅1卫"",""面积"":""54㎡"",""租赁方式"":""整租"",""出租价格"":""6300元\/月""},{""成交日期"":""2019-03-02"",""居室"":""3室1厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""7600元\/月""},{""成交日期"":""2019-01-06"",""居室"":""2室1厅2卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""6300元\/月""}]",配备全新海尔品牌家电：空调、电视、冰箱、洗衣机、油烟机等一应俱全。24小时热水、简约独立卫浴，优雅开放式厨房，智能门锁、静电除霾中央空调系统。极速WIFI单独到每个房间，桌椅的选用都符合人体工学设计、长时间坐立办公或娱乐不会感到劳累。真正给您带来舒适健康生活！,https://bj.zu.ke.com/zufang/BJ2235234515398164480.html,北京,朝阳,三元桥,新源里东,https://bj.zu.ke.com/zufang/c1111027381377/,108.7,1+1公寓 管家,0,0
151,301,整租,格纳斯 1室0厅,2019-02-25,BJ2199861663090343936,https://ke-image.ljcdn.com/rent-user-avatar/d39042c5-1fa3-498d-a204-e69f26b2d8e8,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/64c02ca1-297e-4ff9-a9f7-17bec6468423.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/9a9bae50-b102-4195-b0b9-ee883993cf9a.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/fad2c612-da27-4d90-aed0-8cd0a0329da7.780x439.jpg""]",7000,"[""在线签约"", ""月租"", ""近地铁"", ""精装"", ""随时看房""]",1室0厅1卫,43,南,,,90,360,6,7,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,1,1,1,0,"[[""10号线"", ""亮马桥"", 1138]]",,格纳斯酒店式公寓紧邻三元桥地铁站。新源里公交站。左家庄公交站。东直门公交枢纽，交通方便 出行便利。,https://bj.zu.ke.com/zufang/BJ2199861663090343936.html,北京,朝阳,三元桥,格纳斯,https://bj.zu.ke.com/zufang/c1111027374676/,162.79,,0,0
152,303,整租,格纳斯 1室0厅,2019-02-26,BJ2200487049017442304,https://ke-image.ljcdn.com/rent-user-avatar/d39042c5-1fa3-498d-a204-e69f26b2d8e8,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/9162b016-bddf-4f2e-b058-5134fbb28baf.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/976a0156-cad8-4e6e-8c32-06d0ab9e50e7.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/ea8bfe9b-7a18-474a-a843-df3d18c98c87.780x439.jpg""]",6600,"[""在线签约"", ""月租"", ""近地铁"", ""精装"", ""随时看房""]",1室0厅1卫,40, 北,,,90,360,7,7,暂无数据,商电,随时入住,随时可看,有,商水,有,1,1,1,1,1,1,0,1,1,0,"[[""10号线"", ""亮马桥"", 1138]]",,新源里格纳斯酒店式公寓，紧邻新源里公交站，三元桥亮马桥地铁站。三源里菜市场京客隆超市小关早市。,https://bj.zu.ke.com/zufang/BJ2200487049017442304.html,北京,朝阳,三元桥,格纳斯,https://bj.zu.ke.com/zufang/c1111027374676/,165.0,,0,0
153,305,整租,凤凰城一期 3室2厅,2019-04-10,BJ2231565317740429312,https://ke-image.ljcdn.com/rent-user-avatar/da03e279-a649-474f-974f-cf067b0212d7,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/03a31db9-1b3b-4640-8354-047e715746b5.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/555cfb3c-c47d-4ae4-a21d-626dba68f36d.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/8a1e968f-e907-44a2-b005-e43be908b69b.780x439.jpg""]",22000,"[""在线签约"", ""近地铁"", ""精装"", ""双卫生间"", ""随时看房""]",3室2厅2卫,167,西南,,,360,720,7,34,暂无数据,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""机场线,10号线"", ""三元桥"", 469]]","[{""成交日期"":""2019-04-09"",""居室"":""3室1厅2卫"",""面积"":""186㎡"",""租赁方式"":""整租"",""出租价格"":""13000元\/月""},{""成交日期"":""2019-03-25"",""居室"":""1室1厅1卫"",""面积"":""77㎡"",""租赁方式"":""整租"",""出租价格"":""12000元\/月""},{""成交日期"":""2019-03-15"",""居室"":""2室1厅1卫"",""面积"":""104㎡"",""租赁方式"":""整租"",""出租价格"":""13000元\/月""}]",全新家电家具随时入住。采光好。适合一家人自住,https://bj.zu.ke.com/zufang/BJ2231565317740429312.html,北京,朝阳,三元桥,凤凰城一期,https://bj.zu.ke.com/zufang/c1114892038369985/,131.74,,0,0
154,307,整租,曙光里 2室1厅,2019-03-28,BJ2222370293475704832,https://ke-image.ljcdn.com/rent-user-avatar/1f93a063-913e-41e6-ac81-c87c8e8ebe57,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/89035d43-dfb4-4992-9903-34f9ca51780d.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/17d52391-3dd7-43cc-b96c-b77d1bcd86d3.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/eb7ab74c-edc1-4254-b4a9-4fee6bbd7988.780x439.jpg""]",6800,"[""在线签约"", ""近地铁"", ""精装"", ""随时看房""]",2室1厅1卫,61,东 西,,,180,360,5,5,暂无数据,民电,随时入住,随时可看,无,民水,有,0,1,1,1,1,1,1,0,1,1,"[[""10号线"", ""太阳宫"", 655], [""机场线,10号线"", ""三元桥"", 792]]","[{""成交日期"":""2019-04-16"",""居室"":""2室1厅1卫"",""面积"":""62㎡"",""租赁方式"":""整租"",""出租价格"":""6100元\/月""},{""成交日期"":""2019-04-02"",""居室"":""2室1厅1卫"",""面积"":""57㎡"",""租赁方式"":""整租"",""出租价格"":""7200元\/月""},{""成交日期"":""2019-03-04"",""居室"":""1室1厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]",此房位于东北三环太阳宫南街曙光里社区，小区安静、整洁，超大主卧带阳台，全天享受阳光沐浴，视野开阔，房间全新装修，干净明亮，给人以舒适安逸；全新家具家电，让人享受家的温馨和自在。周边配套设施成熟，三元桥凤凰汇商场、太阳宫凯德mall、国展家乐福大型商场及超市，还有多种特色餐厅。交通…,https://bj.zu.ke.com/zufang/BJ2222370293475704832.html,北京,朝阳,三元桥,曙光里,https://bj.zu.ke.com/zufang/c1111027379247/,111.48,,0,0
155,309,整租,顺源里 1室1厅,2019-03-01,BJ2202724106992877568,https://ke-image.ljcdn.com/rent-user-avatar/fb223b5e-744f-4b20-b99c-71ec5bd69c88,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/10872bc1-fba1-423d-bffb-2520a7024913.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/7476e720-73df-44e1-9788-baef04bb3d26.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/fb6bb4f3-a0f4-4ac3-9c16-b4bd051a19b7.780x439.jpg""]",6800,"[""在线签约"", ""近地铁"", ""集中供暖"", ""随时看房""]",1室1厅1卫,52,南,,,1年,1年,3,12,租用车位,民电,随时入住,随时可看,有,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""亮马桥"", 308]]","[{""成交日期"":""2019-04-10"",""居室"":""1室1厅1卫"",""面积"":""33㎡"",""租赁方式"":""整租"",""出租价格"":""6000元\/月""},{""成交日期"":""2019-03-29"",""居室"":""1室1厅1卫"",""面积"":""45㎡"",""租赁方式"":""整租"",""出租价格"":""6500元\/月""},{""成交日期"":""2019-03-27"",""居室"":""2室1厅1卫"",""面积"":""65㎡"",""租赁方式"":""整租"",""出租价格"":""9500元\/月""}]",房子是正规一室一厅 采光好 随时看房 随时入住 周边设施齐全 临近三源里菜市场 京客隆超市 房子家具家电齐全 周边大厦京城大厦 启皓大厦,https://bj.zu.ke.com/zufang/BJ2202724106992877568.html,北京,朝阳,三元桥,顺源里,https://bj.zu.ke.com/zufang/c1111027379668/,130.77,,0,0
156,311,整租,格纳斯 1室0厅,2019-02-25,BJ2199868334449623040,https://ke-image.ljcdn.com/rent-user-avatar/d39042c5-1fa3-498d-a204-e69f26b2d8e8,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/84b0f079-f89e-45b2-af8d-66723ad56799.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918""]",6888,"[""在线签约"", ""月租"", ""近地铁"", ""精装"", ""随时看房""]",1室0厅1卫,45,南,,,90,360,6,7,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,0,1,1,0,"[[""10号线"", ""亮马桥"", 1138]]",,格纳斯公寓楼下就是新源里公交车站。房间干净整洁温馨非常适合情侣 夫妻居住,https://bj.zu.ke.com/zufang/BJ2199868334449623040.html,北京,朝阳,三元桥,格纳斯,https://bj.zu.ke.com/zufang/c1111027374676/,153.07,,0,0
157,313,整租,三源里北小街 1室0厅,2019-03-26,BJ2220744048921288704,https://ke-image.ljcdn.com/rent-user-avatar/1d5a0768-e354-49bc-b073-e35f87e38b1a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/2379b4ee-b41f-4fa7-a1c7-698034c70522.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/5b8ccbf1-4350-4590-9334-95099d205071.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/f4f927fe-f26d-4051-8533-528a11be72fa.780x439.jpg""]",4300,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""随时看房""]",1室0厅1卫,35,南,,,1年,1年,2,6,暂无数据,民电,随时入住,随时可看,无,民水,有,1,1,1,1,1,1,1,1,1,0,"[[""机场线,10号线"", ""三元桥"", 775], [""10号线"", ""亮马桥"", 1004]]","[{""成交日期"":""2019-03-17"",""居室"":""1室1厅1卫"",""面积"":""46㎡"",""租赁方式"":""整租"",""出租价格"":""5600元\/月""},{""成交日期"":""2019-02-20"",""居室"":""1室1厅1卫"",""面积"":""44㎡"",""租赁方式"":""整租"",""出租价格"":""6300元\/月""},{""成交日期"":""2019-01-17"",""居室"":""1室1厅1卫"",""面积"":""37㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]","1、房屋介绍：
室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。
2、小区介绍：
小区环境优美，绿化好。治安安全有保障。小区周边配套成熟。
3、总结：
说的再好不如您亲眼见了好，好房不多，…",https://bj.zu.ke.com/zufang/BJ2220744048921288704.html,北京,朝阳,三元桥,三源里北小街,https://bj.zu.ke.com/zufang/c1111027379669/,122.86,1+1公寓 管家,0,0
158,315,整租,曙光里 1室1厅,2019-03-19,BJ2215905779830505472,https://ke-image.ljcdn.com/rent-user-avatar/f895306b-b806-404f-ad4d-0c1fd9e4dc31,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/0b056c7f-8560-4bee-9b15-722853629855.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/3ca44102-e2f6-4a28-88ec-fd9979550c89.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/bd883524-df90-4ae3-a786-d5428734b4fe.780x439.jpg""]",5000,"[""在线签约"", ""近地铁"", ""集中供暖"", ""随时看房""]",1室1厅1卫,46,南,,,1年,1年,5,6,暂无数据,民电,2019-04-20,随时可看,无,民水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""太阳宫"", 655], [""机场线,10号线"", ""三元桥"", 792]]","[{""成交日期"":""2019-04-16"",""居室"":""2室1厅1卫"",""面积"":""62㎡"",""租赁方式"":""整租"",""出租价格"":""6100元\/月""},{""成交日期"":""2019-04-02"",""居室"":""2室1厅1卫"",""面积"":""57㎡"",""租赁方式"":""整租"",""出租价格"":""7200元\/月""},{""成交日期"":""2019-03-04"",""居室"":""1室1厅1卫"",""面积"":""41㎡"",""租赁方式"":""整租"",""出租价格"":""5800元\/月""}]",房间干净整洁 日常使用的家具电器齐全,https://bj.zu.ke.com/zufang/BJ2215905779830505472.html,北京,朝阳,三元桥,曙光里,https://bj.zu.ke.com/zufang/c1111027379247/,108.7,,0,0
159,317,整租,格纳斯 1室1厅,2019-02-25,BJ2199707200069844992,https://ke-image.ljcdn.com/rent-user-avatar/d39042c5-1fa3-498d-a204-e69f26b2d8e8,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/0f340b36-bfdb-4031-adf2-df3a1e520cad.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/1fd3e28d-6ed2-45a6-ab37-2a0782d2439e.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/569fef9b-4be8-4b8b-bdf4-e0b2034d96e7.780x439.jpg""]",7500,"[""在线签约"", ""近地铁"", ""精装"", ""集中供暖"", ""随时看房""]",1室1厅1卫,59, 西北,,,360,720,6,7,暂无数据,商电,随时入住,随时可看,有,商水,有,1,1,1,1,1,1,1,1,1,1,"[[""10号线"", ""亮马桥"", 1138]]",,三里屯东直门三元桥地铁站、左家庄公交站、精装修全能新欧式家居酒店式公寓。随时看房随时入住。,https://bj.zu.ke.com/zufang/BJ2199707200069844992.html,北京,朝阳,三元桥,格纳斯,https://bj.zu.ke.com/zufang/c1111027374676/,127.12,,0,0
160,319,整租,凤凰城二期 2室1厅,2019-04-09,BJ2231008053049180160,https://ke-image.ljcdn.com/rent-house-1/16521c06a386bcb2f98c31553d8317fb.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/82f18c36-d2de-4059-bfca-573e10c3bb5b.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/880fe808-5d00-40e7-92c5-b10d513c9118.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/b526bf88-c4cb-4d39-af02-c6efa5a65c2d.780x439.jpg""]",22000,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""随时看房""]",2室1厅1卫,107,东 西,,,1年,1年,30,32,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,1,1,1,1,"[[""机场线,10号线"", ""三元桥"", 344]]","[{""成交日期"":""2019-04-11"",""居室"":""2室1厅1卫"",""面积"":""109㎡"",""租赁方式"":""整租"",""出租价格"":""15500元\/月""},{""成交日期"":""2019-03-24"",""居室"":""3室2厅2卫"",""面积"":""155㎡"",""租赁方式"":""整租"",""出租价格"":""21500元\/月""},{""成交日期"":""2019-02-27"",""居室"":""2室1厅1卫"",""面积"":""107㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","1、房屋介绍：
室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。
2、小区介绍：
凤凰城二期小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
房屋照片均是实景拍摄，随时都能看房…",https://bj.zu.ke.com/zufang/BJ2231008053049180160.html,北京,朝阳,三元桥,凤凰城二期,https://bj.zu.ke.com/zufang/c1111027374224/,205.61,雨田 管家,0,0
161,321,整租,新源里东 1室0厅,2019-04-10,BJ2231608194457665536,https://ke-image.ljcdn.com/rent-user-avatar/1d5a0768-e354-49bc-b073-e35f87e38b1a,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/a78ab46e-bf3d-4bc1-837d-2b63145e18d7.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/ad065bd5-3fe1-422c-bfac-cbfc6ba4f34a.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/b0a260f7-9f05-4535-a794-3174e4b7a909.780x439.jpg""]",4000,"[""在线签约"", ""公寓"", ""精装"", ""随时看房""]",1室0厅1卫,20,北,,,1年,1年,5,5,暂无数据,民电,随时入住,随时可看,无,民水,有,1,1,1,1,1,1,1,1,1,1,[],"[{""成交日期"":""2019-03-06"",""居室"":""2室1厅1卫"",""面积"":""54㎡"",""租赁方式"":""整租"",""出租价格"":""6300元\/月""},{""成交日期"":""2019-03-02"",""居室"":""3室1厅1卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""7600元\/月""},{""成交日期"":""2019-01-06"",""居室"":""2室1厅2卫"",""面积"":""60㎡"",""租赁方式"":""整租"",""出租价格"":""6300元\/月""}]",房子全新装修 独立卫生间 真实照片 随时看房 拎包入住,https://bj.zu.ke.com/zufang/BJ2231608194457665536.html,北京,朝阳,三元桥,新源里东,https://bj.zu.ke.com/zufang/c1111027381377/,200.0,1+1公寓 管家,0,0
162,323,整租,凤凰城二期 3室2厅,2019-04-11,BJ2232585133289119744,https://ke-image.ljcdn.com/rent-house-1/16521c06a386bcb2f98c31553d8317fb.jpg,,,,"[""https://ke-image.ljcdn.com/rent-user-avatar/b0ea18db-1530-4b23-8ca8-b369da8912cc.780x439.jpg"", ""https://ke-image.ljcdn.com/rent-user-avatar/b5b7cd56-13a7-41a1-99a7-22127d51d7ae.780x439.jpg"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/780-439.png?_v=20190417134717918"", ""https://ke-image.ljcdn.com/rent-user-avatar/fb469a27-0107-41ab-bc19-a4ec7a9625b1.780x439.jpg""]",26000,"[""在线签约"", ""公寓"", ""近地铁"", ""精装"", ""双卫生间"", ""新上"", ""随时看房""]",3室2厅2卫,146,东南,,,1年,1年,21,32,暂无数据,暂无数据,随时入住,随时可看,暂无数据,暂无数据,暂无数据,1,1,1,1,1,1,1,1,1,1,"[[""机场线,10号线"", ""三元桥"", 344]]","[{""成交日期"":""2019-04-11"",""居室"":""2室1厅1卫"",""面积"":""109㎡"",""租赁方式"":""整租"",""出租价格"":""15500元\/月""},{""成交日期"":""2019-03-24"",""居室"":""3室2厅2卫"",""面积"":""155㎡"",""租赁方式"":""整租"",""出租价格"":""21500元\/月""},{""成交日期"":""2019-02-27"",""居室"":""2室1厅1卫"",""面积"":""107㎡"",""租赁方式"":""整租"",""出租价格"":""16500元\/月""}]","1、房屋介绍：
室内装修安全，房屋干净整洁，空间大，格局合理，洗澡做饭都可以，非常适合居家居住。
2、小区介绍：
凤凰城二期小区附近配套齐全，交通便利，出行娱乐都非常方便。
3、总结：
房屋照片均是实景拍摄，随时都能看房…",https://bj.zu.ke.com/zufang/BJ2232585133289119744.html,北京,朝阳,三元桥,凤凰城二期,https://bj.zu.ke.com/zufang/c1111027374224/,178.08,雨田 管家,0,0
